"","com_id","Zotu","cor","p","Phylum","Class","Order","Family","Genus","Species","com_name"
"690","Com_733_neg","Zotu314",0.847024363,0.007954271,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","8-iso-15-keto Prostaglandin E2"
"691","Com_738_neg","Zotu23",0.850314646,0.007471415,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","MGDG (14:1/18:3)"
"692","Com_745_neg","Zotu48",0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PA (7:0/22:6)"
"693","Com_7458_pos","Zotu314",0.896127224,0.00258811,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","4-(methylthio)-6-phenyl-2-(3-pyridyl)pyrimidine-5-carbonitrile"
"694","Com_7483_pos","Zotu30",-0.952380952,0.0002604,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","6-Ketoprostaglandin F1??"
"695","Com_7574_neg","Zotu48",-0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","D-Sphingosine"
"696","Com_759_pos","Zotu68",0.932227236,0.000739205,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","5,6-dimethoxy-2-(2-methoxyphenyl)-4H-chromen-4-one"
"697","Com_7630_neg","Zotu48",-0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PA (2:0/11:0)"
"698","Com_7651_neg","Zotu23",-0.862290909,0.005872991,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","Loxoprofen"
"699","Com_766_neg","Zotu314",-0.969781517,6.74e-05,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Desthiobiotin"
"700","Com_7733_pos","Zotu114",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","N-(cyclopropylmethyl)-N'-phenylurea"
"701","Com_7746_pos","Zotu30",-0.952380952,0.0002604,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","Prostaglandin A3"
"702","Com_7778_neg","Zotu13",-0.874267171,0.004512386,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3","15(R)-Prostaglandin E2"
"703","Com_7871_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","??-Zearalanol"
"704","Com_7871_pos","Zotu23",-0.886243434,0.003373343,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","??-Zearalanol"
"705","Com_789_pos","Zotu13",-0.874267171,0.004512386,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3","Prostaglandin K2"
"706","Com_79_neg","Zotu48",0.945230086,0.000394052,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Tetranor-12R-HETE"
"707","Com_7958_pos","Zotu23",-0.838338383,0.009323116,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","(2R)-2-[(2R,5S)-5-[(2S)-2-hydroxybutyl]oxolan-2-yl]propanoic acid"
"708","Com_8000_pos","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Citrinin"
"709","Com_8070_pos","Zotu125",0.857142857,0.006530017,"Cyanobacteria","Oxyphotobacteria","Nostocales","NA","NA","NA","4-Acetylbutyric acid"
"710","Com_8129_pos","Zotu314",0.834748647,0.009929687,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","2-Propylglutaric acid"
"711","Com_8137_pos","Zotu9",-0.927778183,0.000891495,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","NA","2-(1-adamantyl)-1-morpholinoethan-1-one"
"712","Com_814_neg","Zotu219",0.857142857,0.006530017,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","Prostaglandin H2"
"713","Com_8140_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","5??-Pregnan-3,20-dione"
"714","Com_8166_neg","Zotu128",-0.970077272,6.55e-05,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634","FAHFA (2:0/19:2)"
"715","Com_8166_neg","Zotu13",-0.850314646,0.007471415,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3","FAHFA (2:0/19:2)"
"716","Com_8178_neg","Zotu339",-0.891630982,0.002928681,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","PI (2:0/6:0)"
"717","Com_8201_pos","Zotu48",0.883851509,0.003583935,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","2-furyl[4-(1H-indol-4-yl)piperazino]methanone"
"718","Com_8203_neg","Zotu31",0.838338383,0.009323116,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","LPC 18:2"
"719","Com_822_neg","Zotu165",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","16-Hydroxyhexadecanoic acid"
"720","Com_822_neg","Zotu114",-0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","16-Hydroxyhexadecanoic acid"
"721","Com_8267_pos","Zotu314",-0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","YLH"
"722","Com_8276_neg","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","LPA 19:2"
"723","Com_831_neg","Zotu187",-0.853912564,0.006965288,"Cyanobacteria","Oxyphotobacteria","Nostocales","Coleofasciculaceae","Microcoleus Es-Yyy1400","Microcoleus paludosus Es_Yyy1400","Methylsuccinic acid"
"724","Com_831_neg","Zotu32",-0.850314646,0.007471415,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Methylsuccinic acid"
"725","Com_8347_pos","Zotu36",-0.867532847,0.005249136,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164","Catechin"
"726","Com_839_neg","Zotu339",-0.891630982,0.002928681,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","N-[4-(diethylamino)phenyl]-N'-phenylurea"
"727","Com_8439_pos","Zotu9",-0.85548378,0.00675133,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","NA","Zolpidem-d6"
"728","Com_8439_pos","Zotu45",0.904761905,0.002008276,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","Zolpidem-d6"
"729","Com_8439_pos","Zotu192",0.857142857,0.006530017,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA","Zolpidem-d6"
"730","Com_8446_neg","Zotu23",-0.850314646,0.007471415,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","LPC 16:1"
"731","Com_8446_neg","Zotu51",-0.857142857,0.006530017,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","LPC 16:1"
"732","Com_8474_pos","Zotu48",0.834748647,0.009929687,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","LPC 24:4"
"733","Com_8509_pos","Zotu30",-0.857142857,0.006530017,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","PPK"
"734","Com_8552_neg","Zotu24",0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","Cyclo(glycyltryptophylprolylglycylvalylglycyl-??-hydroxytyrosyl)"
"735","Com_8553_neg","Zotu146",-0.928571429,0.000862968,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Punica granatum (pomegranate)","Stearic acid"
"736","Com_8571_pos","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide"
"737","Com_860_neg","Zotu114",-1,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","Guanosine"
"738","Com_860_pos","Zotu48",0.969781517,6.74e-05,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Dihexyl nonanedioate"
"739","Com_8601_pos","Zotu24",0.880952381,0.00385032,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","2-Aminopimelic acid"
"740","Com_8609_pos","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","SM (d14:2/14:1)"
"741","Com_867_pos","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","11-Dehydro thromboxane B2"
"742","Com_8674_neg","Zotu12",-0.928571429,0.000862968,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","LPE 18:1"
"743","Com_8705_pos","Zotu187",0.853912564,0.006965288,"Cyanobacteria","Oxyphotobacteria","Nostocales","Coleofasciculaceae","Microcoleus Es-Yyy1400","Microcoleus paludosus Es_Yyy1400","FQH"
"744","Com_874_neg","Zotu68",-0.932227236,0.000739205,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","Chlorogenic acid"
"745","Com_8752_pos","Zotu314",-0.969781517,6.74e-05,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","5,7-dimethyl-2-phenylpyrazolo[1,5-a]pyrimidine"
"746","Com_8815_neg","Zotu26",0.891630982,0.002928681,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","3-Methyladipic acid"
"747","Com_8963_neg","Zotu36",-0.891630982,0.002928681,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164","LPE 17:1"
"748","Com_8971_pos","Zotu314",-0.90840294,0.001791685,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","N-cyclohexyl-6,7-dimethoxyquinazolin-4-amine"
"749","Com_9075_pos","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","Lysopg 18:1"
"750","Com_9121_pos","Zotu104",-0.928571429,0.000862968,"Cyanobacteria","Oxyphotobacteria","Chloroplast","NA","NA","NA","SM (d14:1/19:1)"
"751","Com_9121_pos","Zotu26",0.85548378,0.00675133,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","SM (d14:1/19:1)"
"752","Com_9122_neg","Zotu44",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","NA","PI (2:0/11:0)"
"753","Com_918_neg","Zotu339",0.879581914,0.003980559,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","P-Toluenesulfonic acid"
"754","Com_9225_neg","Zotu114",0.880952381,0.00385032,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","(??)8(9)-DiHET"
"755","Com_9225_neg","Zotu68",-0.868376055,0.005152949,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","(??)8(9)-DiHET"
"756","Com_924_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","3-Methoxybenzaldehyde"
"757","Com_9258_neg","Zotu14",0.848625129,0.007716947,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","DL-Tryptophan"
"758","Com_9298_neg","Zotu73",-0.915729116,0.001403174,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","NA","NA","PA (7:0/8:0)"
"759","Com_9298_neg","Zotu343",0.946124747,0.000375312,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","NA","PA (7:0/8:0)"
"760","Com_9333_neg","Zotu114",-0.976190476,3.31e-05,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","FAHFA (4:0/17:2)"
"761","Com_9385_pos","Zotu146",0.857142857,0.006530017,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Punica granatum (pomegranate)","6-methyl-5-nitroquinoline"
"762","Com_940_pos","Zotu23",-0.934148484,0.000679106,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","??-Lapachone"
"763","Com_9411_pos","Zotu23",-0.850314646,0.007471415,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","7-{[(2E)-3,7-dimethylocta-2,6-dien-1-yl]oxy}-2H-chromen-2-one"
"764","Com_9452_neg","Zotu48",0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","PMeOH (16:2-16:4)"
"765","Com_9464_pos","Zotu68",0.868376055,0.005152949,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","4-[4-(1-phenyl-1H-1,2,4-triazol-5-yl)-1,3-thiazol-2-yl]pyridine"
"766","Com_9472_pos","Zotu48",-0.932954371,0.000716066,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Amitriptyline-d3"
"767","Com_9522_pos","Zotu48",-0.90840294,0.001791685,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","N,5-diphenyl-1,3,4-oxadiazole-2-carboxamide"
"768","Com_9537_neg","Zotu14",-0.884994777,0.003482252,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA","8Z,11Z,14Z-Eicosatrienoic acid"
"769","Com_9550_pos","Zotu12",-0.976190476,3.31e-05,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","LDGTS 17:2"
"770","Com_9552_pos","Zotu57",-0.857142857,0.006530017,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","2-morpholino-1-phenyl-1-ethanol"
"771","Com_9625_pos","Zotu31",0.922172222,0.001110817,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","NA","N1-{4-[2-cyano-2-(4-nitrophenyl)vinyl]phenyl}acetamide"
"772","Com_9629_pos","Zotu314",0.871575794,0.004798257,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","3,5-Dimethoxybenzoic acid"
"773","Com_966_pos","Zotu2",0.874267171,0.004512386,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","L(-)-Carnitine"
"774","Com_966_pos","Zotu12",0.857142857,0.006530017,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","NA","L(-)-Carnitine"
"775","Com_9756_neg","Zotu314",0.945230086,0.000394052,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505","1-(4-Methoxyphenyl)-2-propanone"
"776","Com_9758_neg","Zotu51",-0.904761905,0.002008276,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","PE (18:2e/2:0)"
"777","Com_9758_neg","Zotu32",-0.970077272,6.55e-05,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","PE (18:2e/2:0)"
"778","Com_9787_pos","Zotu68",0.932227236,0.000739205,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp.","2-methyl-2,3,4,5-tetrahydro-1,5-benzoxazepin-4-one"
"779","Com_9846_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","7-(4-methylpiperazino)pyrimido[4,5-d]pyrimidine-2,4(1H,3H)-dithione"
"780","Com_9876_pos","Zotu26",-0.879581914,0.003980559,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","NA","N-(2,6-Dimethylphenyl)-N-(methoxyacetyl) alanine"
"781","Com_9876_pos","Zotu128",0.874267171,0.004512386,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634","N-(2,6-Dimethylphenyl)-N-(methoxyacetyl) alanine"
"782","Com_9898_pos","Zotu48",-0.871575794,0.004798257,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","Diosgenin"
"783","Com_9902_pos","Zotu23",-0.838338383,0.009323116,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium","N,N'-bis(2,6-diisopropylphenyl)carbodiimide"
"784","Com_9970_neg","Zotu48",-0.847024363,0.007954271,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea gansuensis","MGDG (6:0/13:1)"
"785","Com_9983_neg","Zotu63",0.928571429,0.000862968,"Acidobacteria","Acidobacteriia","Acidobacteriales","NA","NA","NA","Lipoxin B4"
"786","Com_9989_pos","Zotu76",-0.880952381,0.00385032,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","NA","1,5-Anhydro-2-O-(6-O-benzoyl-??-L-galactopyranosyl)-D-glucitol"
"787","Com_9989_pos","Zotu202",0.952380952,0.0002604,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","1,5-Anhydro-2-O-(6-O-benzoyl-??-L-galactopyranosyl)-D-glucitol"
"788","Com_9989_pos","Zotu8",0.880952381,0.00385032,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","NA","1,5-Anhydro-2-O-(6-O-benzoyl-??-L-galactopyranosyl)-D-glucitol"
"789","Com_9989_pos","Zotu192",0.880952381,0.00385032,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NA","1,5-Anhydro-2-O-(6-O-benzoyl-??-L-galactopyranosyl)-D-glucitol"
"790","Com_9989_pos","Zotu45",0.857142857,0.006530017,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","NA","NA","1,5-Anhydro-2-O-(6-O-benzoyl-??-L-galactopyranosyl)-D-glucitol"
